id;created_at;user_id;username;name;tweet;geo;nama_tempat;label
1369420000000000000;2021-03-10 05:30:08 SE Asia Standard Time;1220000000000000000;polsek_jtjogja;POLSEK_JETISJOGJA;Sobat Polri, vaksinasi Covid-19 sudah mulai dilaksanakan dengan sasaran prioritas saat ini adalah untuk tenaga kesehatan. Setelah dilakukan vaksinasi nantinya masyarakat akan diminta untuk menunggu selama 30 menit di lokasi penyuntikan vaksin.  https://t.co/Fbso3MuSJa;-7.802936468276408,110.37417322247387;Yogyakarta;
1355110000000000000;2021-01-29 18:21:12 SE Asia Standard Time;3119462413;korem072pmk;Korem 072 Pamungkas;Jangan lengah meskipun sudah ada Vaksin COVID-19 tetap patuhi 5 M : Memakai Masker, Mencuci Tangan, Menjaga Jarak, Menghindari Kerumunan, Mengurangi Mobilitas  https://t.co/Cnfyeyv74l;-7.802936468276408,110.37417322247387;Yogyakarta;
1351070000000000000;2021-01-18 14:31:13 SE Asia Standard Time;1220000000000000000;polsek_jtjogja;POLSEK_JETISJOGJA;Sobat Polri, tidak semua orang bisa menerima Vaksin Covid-19 loh..yuk simak siapa saja yang tidak boleh menerima vaksin diatas.  . Reposted from @divisihumaspolri  #polresjogja #polsekjetisjogja #BersamaLawanCovid19  https://t.co/UJvtokECE6  https://t.co/9hE1MMr7Vt;-7.802936468276408,110.37417322247387;Yogyakarta;
1349280000000000000;2021-01-13 16:09:51 SE Asia Standard Time;1040000000000000000;kemenagyogya;Kemenag Kota Yogyakarta;Presiden Joko Widodo resmi menerima vaksin Covid-19..  https://t.co/RMjf2vmrJF;-7.802936468276408,110.37417322247387;Yogyakarta;
1349260000000000000;2021-01-13 14:29:06 SE Asia Standard Time;1220000000000000000;polsek_jtjogja;POLSEK_JETISJOGJA;@polresjogja #DukungSehatkanBangsa . Vaksin Covid-19 untuk menyehatkan Bangsa, agar Pandemi segera berakhir.;-7.802936468276408,110.37417322247387;Yogyakarta;
1349200000000000000;2021-01-13 10:34:53 SE Asia Standard Time;1220000000000000000;polsek_jtjogja;POLSEK_JETISJOGJA;@polresjogja #VaksinasiMelawanPandemi Vaksin untuk melindungi dari bahaya Covid-19.;-7.802936468276408,110.37417322247387;Yogyakarta;
1348510000000000000;2021-01-11 13:19:45 SE Asia Standard Time;1220000000000000000;polsek_jtjogja;POLSEK_JETISJOGJA;Vaksin Covid-19 Dinyatakan Halal  #PolresJogja #PoldaJogja #polsekjetisjogja  #Adaptasikebiasaanbaru #LawanCovid19 #Jogja #Indonesia #DisiplinBersamaPolri #VaksinHalal  https://t.co/uLhSRCQJoh  https://t.co/g11KUK8iov;-7.802936468276408,110.37417322247387;Yogyakarta;
1402920000000000000;2021-06-10 16:11:05 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Pemerintah melaporkan jumlah masyarakat yg sudah menerima vaksin Covid-19 ada sekitar 11.356.025 orang. Pembangunan Terintegrasi  https://t.co/vE2pi6aKVU;-7.994677634841519,110.61291536650754;Gunung Kidul;
1397800000000000000;2021-05-27 13:28:33 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Vaksin Sinopharm sudah digunakan dalam program vaksinasi gotong royong. Percepat Laju Vaksinasi Covid-19.    https://t.co/an3JDMUb00;-7.994677634841519,110.61291536650754;Gunung Kidul;
1397430000000000000;2021-05-26 12:39:53 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Pelaksanaan vaksin Covid-19 Gotong Royong dilakukan di Pabrik PT Unilever. Aktif Perangi Pandemi Covid-19.    https://t.co/tLHCoo3KAi;-7.994677634841519,110.61291536650754;Gunung Kidul;
1396360000000000000;2021-05-23 14:05:23 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Presiden Jokowi menyampaikan bahwa ada kesenjangan akses pada vaksin Covid-19. Pastikan Patuhi Prokes ðŸ‡²ðŸ‡¨  https://t.co/FAUHtCGlvi;-7.994677634841519,110.61291536650754;Gunung Kidul;
1388720000000000000;2021-05-02 12:04:58 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Pemerintah terus konsisten utk mengamankan pasokan vaksin Covid-19. Mendidik dan Bertoleransi  https://t.co/d1yCBQMsZc;-7.994677634841519,110.61291536650754;Gunung Kidul;
1388720000000000000;2021-05-02 12:01:40 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Indonesia kembali berhasil mendapatkan vaksin Covid-19 sebanyak 65,5 juta. Mendidik dan Bertoleransi  https://t.co/dyXLDBZfOx;-7.994677634841519,110.61291536650754;Gunung Kidul;
1386900000000000000;2021-04-27 11:10:39 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Ternyata ini adalah kali kedua Indonesia mendapatkan vaksin Covid-19 dari jalur Covax Facility. Semoga Indonesia segera lepas dari pandemi Covid-19.   #VaksinDatangLagi #VaksinUntukKita  https://t.co/t8ve7SAa15;-7.994677634841519,110.61291536650754;Gunung Kidul;
1384740000000000000;2021-04-21 12:33:00 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Pemerintah terus berupaya dalam memaksimalkan pasokan vaksin Covid-19. Jangan Ngeyel Mudik  https://t.co/KIjnQmKL91;-7.994677634841519,110.61291536650754;Gunung Kidul;
1384740000000000000;2021-04-21 12:32:03 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Apapun dilakukan pemerintah guna mendapatkan suplai vaksin Covid-19. Jangan Ngeyel Mudik  https://t.co/yaEVP6eXQb;-7.994677634841519,110.61291536650754;Gunung Kidul;
1382950000000000000;2021-04-16 13:51:31 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Pemerintah menargetkan setidaknya 70 juta penduduk Indonesia sudah mendapatkan vaksin Covid-19 di pertengahan tahun ini. APBD Tepat Sasaran  https://t.co/OSZ1Kgyy2Y;-7.994677634841519,110.61291536650754;Gunung Kidul;
1381180000000000000;2021-04-11 16:47:54 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Syarat umrah harus disuntik vaksin Covid-19 bersertifikat WHO. Memulihkan Negeriku  https://t.co/pfLVdFuOx1;-7.994677634841519,110.61291536650754;Gunung Kidul;
1372050000000000000;2021-03-17 11:44:12 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Semua negara berusaha mendapatkan vaksin Covid-19 saat pandemi ini. Saya Siaaap Divaksin  https://t.co/lNyYH2mPTq;-7.994677634841519,110.61291536650754;Gunung Kidul;
1372050000000000000;2021-03-17 11:43:49 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Syarat uji klinis vaksin Covid-19 penting guna pengembangan dan produksi. Saya Siaaap Divaksin  https://t.co/sbxdeGHOp1;-7.994677634841519,110.61291536650754;Gunung Kidul;
1367400000000000000;2021-03-04 16:10:31 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Vaksin Covid-19 ibarat kamu dan dia. Tak kenal maka tak sayang.  Gaspol Vaksinasi  https://t.co/zU663pejot;-7.994677634841519,110.61291536650754;Gunung Kidul;
1367050000000000000;2021-03-03 16:51:20 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Indonesia memenangkan diplomasi utk mendatangkan vaksin Covid-19.  Gerak Maju Negeriku  https://t.co/TG3lchSLy0;-7.994677634841519,110.61291536650754;Gunung Kidul;
1365940000000000000;2021-02-28 15:07:22 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Pemerintah meluncurkan perangko seri gerakan vaksinasi Covid-19.  Vaksin Menyehatkan  https://t.co/YoKZvkcvN3;-7.994677634841519,110.61291536650754;Gunung Kidul;
1365940000000000000;2021-02-28 15:06:20 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Tak kurang dari 12.000 atlet men menjadi target Vaksinasi Covid-19.  Vaksin Menyehatkan  https://t.co/spRuAR3lvy;-7.994677634841519,110.61291536650754;Gunung Kidul;
1365940000000000000;2021-02-28 15:04:18 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Vaksinasi gotong royong untuk mempercepat dan memperluas jangkauan vaksinasi Covid-19.  Vaksin Menyehatkan  https://t.co/pZo4ExXoen;-7.994677634841519,110.61291536650754;Gunung Kidul;
1358340000000000000;2021-02-07 15:42:31 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Bakal vaksin Covid-19 tsb sedang dikerjakan oleh konsorsium nasional. Karena Sehatmu Semangatku  https://t.co/OJFNURk3HB;-7.994677634841519,110.61291536650754;Gunung Kidul;
1358330000000000000;2021-02-07 15:38:06 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Vaksin Covid-19 akan menjadi salah satu andalan kita dalam melewati masa kritis ini. Karena Sehatmu Semangatku  https://t.co/YreWdseWge;-7.994677634841519,110.61291536650754;Gunung Kidul;
1354720000000000000;2021-01-28 16:25:05 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Vaksin Covid-19 tidak menimbulkan efek berbahaya bagi tubuh.   #1nDONEsiaSEHAT    https://t.co/Iudt0yx4MI;-7.994677634841519,110.61291536650754;Gunung Kidul;
1354290000000000000;2021-01-27 12:02:43 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;Efek dari vaksin Covid-19 dipastikan tidak berbahaya. ðŸ’ª  #BeraniVaksin  https://t.co/pimaTvujm4;-7.994677634841519,110.61291536650754;Gunung Kidul;
1350610000000000000;2021-01-17 07:57:40 SE Asia Standard Time;406884774;gye_tha;Gyeanitha;@PancaAstha1 @LILApama2011 @jisatu01 @MutualMilenial @jitoe02 @Lima8Satu @vianicantiq @Chishe_wd23 @tjhinfar21 @kianinara1 @Chaterinee_08 Vaksin COVID-19 Aman #MutualMilenial  Follow @PancaAstha1;-7.994677634841519,110.61291536650754;Gunung Kidul;
1420250000000000000;2021-07-28 12:17:30 SE Asia Standard Time;1607277055;lumajangsatucom;lumajangsatu.com;Tahanan Polres Lumajang Suntik Vaksin Agar Terhindar dari Covid-19   https://t.co/EZuTJwJATl;-8.364264271859243,114.20874386795644;Banyuwangi;
1419900000000000000;2021-07-27 13:17:49 SE Asia Standard Time;284403790;rahnatrisnayani;Rahna Trisnayani (RARA);"Sedikit informasi mengenai Indonesia. Negara kepulauan terbesar di dunia. Negara dengan penduduk terpada di dunia pada urutan keempat, memiliki GDP rendah, vaksin rendah, dan enam persen penduduknya terinfeksi COVID-19,"" tulis MBC sebagai keterangan.  MBC emng ngajak rusuh";-8.364264271859243,114.20874386795644;Banyuwangi;
1418820000000000000;2021-07-24 13:36:02 SE Asia Standard Time;395275524;nj_hb;Nurjanah;Alhamdulillah pekan lalu sudah di vaksin covid 19 dosis pertama di Poltekes Malang Pelayanan di Poltekes Malang sangat bagus, ramah dan tertib, ada juga bilik untuk muslimah / yg enggan auratnya terlihat pas disuntik.   @poltekesmalang #poltekesmalang #vaksinmalang  https://t.co/lXfVl6CVaE;-8.364264271859243,114.20874386795644;Banyuwangi;
1418500000000000000;2021-07-23 16:12:25 SE Asia Standard Time;115728972;freddy_amendur;Cantrik'e Mpu Gandring;Mendukung program pemerintah pelaksanaan program vaksin covid-19 di Marvell City Surabaya  https://t.co/fd1FGZxSsA;-8.364264271859243,114.20874386795644;Banyuwangi;
1418410000000000000;2021-07-23 10:00:10 SE Asia Standard Time;2732686080;lapanganhitam;Kerikil;PPKM tekan sebaran Covid-19 dan berikan waktu kita untuk perkuat imun  Syarat Indonesia Bebas dari Varian Delta, Sri Mulyani: Vaksin dan Prokes!  https://t.co/d24aNktnjI.;-8.364264271859243,114.20874386795644;Banyuwangi;
1418080000000000000;2021-07-22 12:23:35 SE Asia Standard Time;1270000000000000000;haamadh;Haamadh;@infomalang @yusufgunawan mau tanya, kalau sudah pernah positif covid-19 kurang dari 3 bulan dan tidak diprioritaskan untuk vaksin. Terus untuk keluar kota bagaimana ya? Apakah bisa menggunakan keterangan RT/RW?;-8.364264271859243,114.20874386795644;Banyuwangi;
1417080000000000000;2021-07-19 18:02:31 SE Asia Standard Time;1170000000000000000;bobiprabowo;dr. Bobi Prabowo, Sp.Em, M Biomed;Vaksin Covid-19 tidak terbukti membuat orang yang sudah divaksinasi berpotensi terkena Covid-19 yang lebih berat, Antibody Dependent Enhancement (ADE) akibat vaksin yang diduga dapat membuat terkena Covid-19 lebih berat hanya sebatas dugaan.;-8.364264271859243,114.20874386795644;Banyuwangi;
1416250000000000000;2021-07-17 11:09:00 SE Asia Standard Time;134663204;gnjayan;Ghost;jurnalisnya bego ya.   setelah 3 bulan antibodi covid 19 (orang yang habis terinfeksi covid) akan melemah, jadi harus di vaksin lagi.;-8.364264271859243,114.20874386795644;Banyuwangi;
1415880000000000000;2021-07-16 11:03:25 SE Asia Standard Time;554104742;laluwahyurp;Orang Kampung;Yang gak percaya Covid 19 itu seharusnya gak usah Vaksin, ngabisin biaya aja.  Yang percaya Covid 19 pas mau Vaksin jadinya gak dapat, udah habis duluan sama mereka yg gak percaya2 ini, tujuannya hanya utk hal administrasi aja.;-8.364264271859243,114.20874386795644;Banyuwangi;
1414580000000000000;2021-07-12 20:25:57 SE Asia Standard Time;243184726;krishnayana95;Komangtopia;Akalan-akalan kaum denial yg suka menyebarkan hoax soal COVID-19 dan Vaksin. Bahayanya, org masih percaya sehingga kasus penularan menjadi sangat tinggi dan 6 negara lain menutup perbatasannya utk Indonesia. Tidak usah berkelit!;-8.364264271859243,114.20874386795644;Banyuwangi;
1414510000000000000;2021-07-12 16:06:56 SE Asia Standard Time;1648130630;bluestroopsbali;Chelsea in Bali;Dukung dan sukseskan program vaksinasi Covid-19, ayo vaksin untuk mencegah penyebaran virus Covid-19!   Jangan lupa tetap pakai masker, jaga jarak, dan selalu cuci tangan pakai sabun. ðŸ’™  #BluesTroopsBali  #ChelseaInBali  https://t.co/uBN4yIvwum;-8.364264271859243,114.20874386795644;Banyuwangi;
1413690000000000000;2021-07-10 10:00:47 SE Asia Standard Time;80199049;imanxp;Iman Handoko;Alhamdulillah.. Vaksin COVID 19 tahap 2 pagi hari ini sudah selesai. Bismillah sehat, Amin Amin @ Puskesmas II Denpasar Timur  https://t.co/7Zu7JVHB2o;-8.364264271859243,114.20874386795644;Banyuwangi;
1412580000000000000;2021-07-07 08:21:02 SE Asia Standard Time;1030000000000000000;dieniunnie;Dien Novita;Pejuang pencari vaksin Covid-19 hari kedua gagal.#Vaccinatie;-8.364264271859243,114.20874386795644;Banyuwangi;
1412200000000000000;2021-07-06 07:18:13 SE Asia Standard Time;68619696;dekharry;Kadek Harry;Imunisasi atau vaksinasi..dari bayi 1 hari setelah lahir sdh dpt vaksin..BCG dan Polio.. terus dilanjutkan dengan vaksin yg lain sampai umur 12 tahun dari catatan buku dokter anak saya..dr Arhana Sekarang tambah vaksin covid 19 yg masuk melalui sekolah di bali.. @blogdokter  https://t.co/NaM1O7owEo;-8.364264271859243,114.20874386795644;Banyuwangi;
1409700000000000000;2021-06-29 09:22:54 SE Asia Standard Time;1370000000000000000;nyomansemeda;nyoman semeda;Menkes Budi Sebut Vaksin yang Dipakai Indonesia Efektif Lawan Covid-19 Varian Delta  https://t.co/gyuh9mgOEk  Doa Untuk Bangsaku;-8.364264271859243,114.20874386795644;Banyuwangi;
1409670000000000000;2021-06-29 07:36:27 SE Asia Standard Time;1676312557;tutkopling;Tut Kopling;Menkes Budi Sebut Vaksin yang Dipakai Indonesia Efektif Lawan Covid-19 Varian Delta. Doa untuk bangsaku Indonesia agar cepat pulih  https://t.co/5mbT7eBaXg;-8.364264271859243,114.20874386795644;Banyuwangi;
1409500000000000000;2021-06-28 19:53:40 SE Asia Standard Time;55213616;eurosian2k;James R. (Jimmy);Gw sangat bersyukur tinggal di Baliâ€¦ Untuk mendapatkan vaksin ga pake ribet dan di saat gw Positif COVID-19 pun semuanya serba dimudahkanâ€¦ Puji Tuhan ðŸ™ðŸ»;-8.364264271859243,114.20874386795644;Banyuwangi;
1376770000000000000;2021-03-30 12:22:00 SE Asia Standard Time;852000000000000000;agungfa45810356;Agung Fajar;kesadaran akan aktifitas dan mobilitas tinggi dg masyarakat, mari segera lakukan antisipasi melalui vaksin covid 19 #TATTGBuleleng #COVID19 #MenujuHidupSehat @jokowi @halimiskandarnu @taufikmadjid71 @Kisman_PSM @EfendiMashor  https://t.co/WWtXGOH7k8;-8.364264271859243,114.20874386795644;Banyuwangi;
1376330000000000000;2021-03-29 07:33:07 SE Asia Standard Time;254866125;goenkmaki;A.A.GEDE NGURAH MAKI K.D.S (æ¡‘å±± çœŸæ¨¹);ã‚³ãƒ­ãƒŠäºˆé˜²æ³¨å°„ã€‚ãƒŠãƒ³ãƒâ‘ ðŸ˜ . Vaksin covid-19, urutan no 1 . #vaksÃ¬ncovid19 #vaksin #vaksÃ¬ncovid19tahap1 #covid19 @jokowi @aryawedakarna @peliatan_hari_ini @infodenpasar @ Puri Agung Peliatan Bali  https://t.co/Tw9U946A4J;-8.364264271859243,114.20874386795644;Banyuwangi;
1375650000000000000;2021-03-27 10:20:25 SE Asia Standard Time;2500328850;nyoman_gede13;Man De;Ngantre vaksin covid-19 udah kayak ngantre sembako....  https://t.co/2quI3o5IZq;-8.364264271859243,114.20874386795644;Banyuwangi;
1375280000000000000;2021-03-26 09:52:23 SE Asia Standard Time;68655516;wirautama;Made Wirautama;Selesai vaksin covid-19 tahap 2, semoga baik-baik saja  https://t.co/JR72tElrL1;-8.364264271859243,114.20874386795644;Banyuwangi;
1372860000000000000;2021-03-19 17:33:01 SE Asia Standard Time;99465960;maderentin;I Made Rentin;"SERBUAN VAKSIN  ""Disiplin protokol kesehatan merupakan senjata utama melawan COVID-19.""   Kunker Panglima TNI dan Kapolri, Jumat 19 Maret 2021. #salamTANGGUH #salamSEHAT #salamKEMANUSIAAN ðŸ’ªðŸ’ªðŸ’ª  https://t.co/Q9R8WjTJrZ";-8.364264271859243,114.20874386795644;Banyuwangi;
1371040000000000000;2021-03-14 16:57:26 SE Asia Standard Time;1310000000000000000;ireditha;I Nyoman Reditha;Lifestyle  https://t.co/VuZSdasi6D: Jangan Konsumsi Obat Pereda Nyeri Sebelum Vaksin Covid-19, Ini Penjelasan Pakar -  https://t.co/VuZSdasi6D.  https://t.co/kibh4U2kQG  melalui @GoogleNews;-8.364264271859243,114.20874386795644;Banyuwangi;
1368040000000000000;2021-03-06 10:39:52 SE Asia Standard Time;1350000000000000000;disporalumajang;dispora.lumajang;Kami segenap ASN DISPORA KABUPATEN LUMAJANG telah melakukan vaksin covid-19 tahap pertama, dalam dua Minggu lagi kami akan melakukan vaksin covid-19 tahap kedua. Meski telah vaksin tahap pertama, kami akan tetap menerapkan protokol kesehatan. Ayo Lumajang bangkit!  https://t.co/Oyyj3eBkF5;-8.364264271859243,114.20874386795644;Banyuwangi;
1367680000000000000;2021-03-05 10:31:44 SE Asia Standard Time;1130000000000000000;gedewiadnyana5;Dewi'e;Vaksinasi Covid-19 Semoga semuanya cepat berlalu dengan adanya vaksin Covid-19.  https://t.co/BM4bQeI7ly;-8.364264271859243,114.20874386795644;Banyuwangi;
1366990000000000000;2021-03-03 12:56:28 SE Asia Standard Time;462727856;nnublee;NN;"Ayah jadi orang pertama di keluarga yang di suntik vaksin Covid-19 hari ini.  Sedangkan aku masih takut mendaftar :"")";-8.364264271859243,114.20874386795644;Banyuwangi;
1365240000000000000;2021-02-26 17:02:37 SE Asia Standard Time;976000000000000000;kalis_fahmi;DPK JAMAN KOTA MALANG;Saya sudah di vaksin covid-19  #dpkjamanmalang #jaman #jaringankemandiriannasional #dppjaman #dpdjamanjawatimur #jamantrisakti #jamaninfo #vaksÃ¬ncovid19 #vaksin #covid_19  https://t.co/ImBqXvOTG5;-8.364264271859243,114.20874386795644;Banyuwangi;
1365110000000000000;2021-02-26 08:31:52 SE Asia Standard Time;1040000000000000000;lpsingaraja;Lapas Singaraja;7. Kalapas @LapasKotaBakti, Tribowo, juga menjalani vaksinasi Covid-19 kemarin. Berbeda dengan yang lainnya, penyuntikan vaksin yang dilakukan di Gedung PCC Aceh ini dilakukan Tribowo untuk yang kedua kalinya Â  #KumhamPasti #InsanPengayomanDukungVaksinasi #SukseskanVaksinasi;-8.364264271859243,114.20874386795644;Banyuwangi;
1364890000000000000;2021-02-25 18:04:10 SE Asia Standard Time;552490399;nandosaputra_08;humanoid;Kmrin ada wacana hukuman mati, eh ini divaksin. Kalau ini benar sungguh-sungguh sangat.................  https://t.co/R6JCMr9TJw  Sejumlah tahanan KPK, termasuk Juliari Batubara-Edhy Prabowo, mendapat vaksin COVID-19 duluan. Pakar epidemiologi menyinggung adanya ketidaksetaraan.;-8.364264271859243,114.20874386795644;Banyuwangi;
1363350000000000000;2021-02-21 12:03:46 SE Asia Standard Time;70114027;iwriduan;á¬‡á¬¯á­„á¬­á¬¶á¬Ÿá¬¹á¬†á¬¦á­„ DualSim5G;FORM PENDAFTARAN VAKSINASI VAKSIN COVID-19 LANSIA  maav all caps, kopas ngong, malas tulis ulang ðŸ™ sapa tau ada keluarga semeton yg perlu faksinasi  @BaleBengong â˜…à¼„;-8.364264271859243,114.20874386795644;Banyuwangi;
1360390000000000000;2021-02-13 07:27:51 SE Asia Standard Time;1338936848;febrianajason;febriana;Vaksinasi Covid-19 ke 2 done, reaksi setelah 24 jam - baik. Terimakasih @rumkitbanmalang atas pelayanan yang sangat baik, sehat terus Indonesiaku . . . #vaksin #covid_19 #hospital @ Malang  https://t.co/FzZABMu1wa;-8.364264271859243,114.20874386795644;Banyuwangi;
1360130000000000000;2021-02-12 14:31:21 SE Asia Standard Time;85258334;edityaapriliani;Editya Apriliani;Rupanya msh bnyk bgt dokter yg blm dpt vaksin COVID-19. Utk dokter yg blm dpt, bisa menghubungi IDI di tempat kalian, utk ditanyakan masalah vaksin nya ðŸ˜„;-8.364264271859243,114.20874386795644;Banyuwangi;
1359790000000000000;2021-02-11 15:44:14 SE Asia Standard Time;887000000000000000;rayafmradio;RayaFM Banyuwangi;Sahabat Raya, Bupati Banyuwangi Abdullah Azwar Anas menerima suntik vaksin COVID-19 untuk dosis kedua. Sebelum disuntik, Anas didata terlebih dahulu, kemudian dicek kesehatannya sekitar kurang lebih 3 menit. Sekitar pukul 08.30 WIB   Baca Selengkapnya di  https://t.co/u5pTm5jDDr  https://t.co/YrWmrZk7Un;-8.364264271859243,114.20874386795644;Banyuwangi;
1359490000000000000;2021-02-10 20:10:38 SE Asia Standard Time;1300000000000000000;gribigpuskesmas;Puskesmas Gribig;Sosialisasi vaksin CoVID-19 secara daring dengan lintas sektor wilayah kerja puskesmas gribig hari ini!  https://t.co/VPAEuh79Yw;-8.364264271859243,114.20874386795644;Banyuwangi;
